timestamp,elapsed_s,cpu_usage_percent,soc_temp_c,avg_frequency_mhz,memory_usage_percent
2026-07-27 22:27:21,145,100.0,75.5,1800.0,19.2
2026-07-27 22:27:22,146,100.0,75.5,1800.0,19.2
2026-07-27 22:27:23,147,100.0,75.5,1800.0,19.2
2026-07-27 22:27:24,148,100.0,76.4,1800.0,19.2
2026-07-27 22:27:25,149,100.0,75.5,1800.0,19.2
2026-07-27 22:27:26,150,100.0,76.4,1800.0,19.2
2026-07-27 22:27:27,151,100.0,76.0,1800.0,19.2
2026-07-27 22:27:29,153,100.0,75.5,1800.0,19.2
2026-07-27 22:27:30,154,100.0,76.0,1800.0,19.2
2026-07-27 22:27:31,155,100.0,76.0,1800.0,19.2
2026-07-27 22:27:32,156,100.0,76.4,1800.0,19.2
2026-07-27 22:27:33,157,100.0,76.0,1800.0,19.2
2026-07-27 22:27:34,158,100.0,76.4,1800.0,19.2
2026-07-27 22:27:35,159,100.0,77.4,1800.0,19.2
2026-07-27 22:27:36,160,100.0,77.4,1800.0,19.2
2026-07-27 22:27:37,161,100.0,76.4,1800.0,19.2
2026-07-27 22:27:38,162,100.0,76.9,1800.0,19.2
2026-07-27 22:27:39,163,100.0,76.4,1800.0,19.2
2026-07-27 22:27:40,164,100.0,77.4,1800.0,19.2
2026-07-27 22:27:41,165,100.0,76.9,1800.0,19.2
2026-07-27 22:27:43,167,100.0,76.9,1800.0,19.2
2026-07-27 22:27:44,168,100.0,76.9,1800.0,19.2
2026-07-27 22:27:45,169,99.8,76.9,1800.0,19.2
2026-07-27 22:27:46,170,100.0,76.9,1800.0,19.2
2026-07-27 22:27:47,171,100.0,77.4,1800.0,19.2
2026-07-27 22:27:48,172,100.0,77.9,1800.0,19.2
2026-07-27 22:27:49,173,100.0,77.9,1800.0,19.2
2026-07-27 22:27:50,174,100.0,76.9,1800.0,19.2
2026-07-27 22:27:51,175,100.0,78.4,1800.0,19.2
2026-07-27 22:27:52,176,100.0,77.9,1800.0,19.2
2026-07-27 22:27:53,177,100.0,78.4,1800.0,19.2
2026-07-27 22:27:54,178,100.0,79.4,1800.0,19.2
2026-07-27 22:27:55,179,100.0,77.4,1800.0,19.2
2026-07-27 22:27:57,181,100.0,77.9,1800.0,19.3
2026-07-27 22:27:58,182,98.8,78.4,1800.0,19.3
2026-07-27 22:27:59,183,100.0,78.4,1800.0,19.3
2026-07-27 22:28:00,184,99.8,77.4,1800.0,19.2
2026-07-27 22:28:01,185,100.0,78.4,1800.0,19.2
2026-07-27 22:28:02,186,100.0,78.9,1800.0,19.2
2026-07-27 22:28:03,187,100.0,78.4,1800.0,19.2
2026-07-27 22:28:04,188,100.0,78.9,1800.0,19.2
2026-07-27 22:28:05,189,100.0,79.4,1800.0,19.2
2026-07-27 22:28:06,190,100.0,78.9,1800.0,19.3
2026-07-27 22:28:07,191,100.0,79.4,1800.0,19.2
2026-07-27 22:28:08,192,100.0,78.9,1800.0,19.2
2026-07-27 22:28:09,193,100.0,79.4,1800.0,19.3
2026-07-27 22:28:11,195,100.0,79.4,1800.0,19.3
2026-07-27 22:28:12,196,100.0,78.9,1800.0,19.3
2026-07-27 22:28:13,197,100.0,79.4,1800.0,19.3
2026-07-27 22:28:14,198,100.0,78.9,1800.0,19.3
2026-07-27 22:28:15,199,100.0,77.9,1800.0,19.3
2026-07-27 22:28:16,200,100.0,78.9,1800.0,19.3
2026-07-27 22:28:17,201,100.0,78.9,1800.0,19.3
2026-07-27 22:28:18,202,100.0,78.9,1800.0,19.3
2026-07-27 22:28:19,203,100.0,79.4,1800.0,19.3
2026-07-27 22:28:20,204,100.0,79.4,1800.0,19.3
2026-07-27 22:28:21,205,100.0,79.9,1800.0,19.3
2026-07-27 22:28:22,206,100.0,79.4,1800.0,19.3
2026-07-27 22:28:23,207,100.0,78.4,1800.0,19.3
2026-07-27 22:28:25,209,100.0,78.9,1800.0,19.3
2026-07-27 22:28:26,210,100.0,79.9,1800.0,19.3
2026-07-27 22:28:27,211,100.0,79.4,1800.0,19.3
2026-07-27 22:28:28,212,99.8,79.9,1800.0,19.3
2026-07-27 22:28:29,213,100.0,78.9,1800.0,19.3
2026-07-27 22:28:30,214,100.0,79.4,1800.0,19.3
2026-07-27 22:28:31,215,100.0,81.3,1800.0,19.3
2026-07-27 22:28:32,216,100.0,79.9,1800.0,19.3
2026-07-27 22:28:33,217,99.8,80.3,1800.0,19.3
2026-07-27 22:28:34,218,100.0,78.4,1800.0,19.3
2026-07-27 22:28:35,219,100.0,80.3,1800.0,19.3
2026-07-27 22:28:36,220,100.0,79.9,1800.0,19.3
2026-07-27 22:28:37,221,100.0,80.8,1800.0,19.3
2026-07-27 22:28:39,223,100.0,79.9,1800.0,19.3
2026-07-27 22:28:40,224,100.0,80.8,1800.0,19.3
2026-07-27 22:28:41,225,100.0,80.3,1800.0,19.3
2026-07-27 22:28:42,226,100.0,79.9,1800.0,19.3
2026-07-27 22:28:43,227,100.0,79.9,1800.0,19.3
2026-07-27 22:28:44,228,100.0,80.3,1800.0,19.3
2026-07-27 22:28:45,229,100.0,80.3,1800.0,19.3
2026-07-27 22:28:46,230,100.0,79.9,1800.0,19.3
2026-07-27 22:28:47,231,100.0,80.3,1800.0,19.3
2026-07-27 22:28:48,232,100.0,80.3,1800.0,19.3
2026-07-27 22:28:49,233,99.8,79.9,1800.0,19.3
2026-07-27 22:28:50,234,100.0,80.3,1800.0,19.3
2026-07-27 22:28:51,235,100.0,79.9,1800.0,19.3
2026-07-27 22:28:53,237,100.0,80.3,1800.0,19.3
2026-07-27 22:28:54,238,100.0,80.8,1800.0,19.3
2026-07-27 22:28:55,239,100.0,80.3,1800.0,19.3
2026-07-27 22:28:56,240,100.0,80.8,1800.0,19.3
2026-07-27 22:28:57,241,100.0,81.8,1800.0,19.3
2026-07-27 22:28:58,242,100.0,80.3,1800.0,19.3
2026-07-27 22:28:59,243,100.0,80.8,1800.0,19.3
2026-07-27 22:29:00,244,100.0,81.3,1800.0,19.3
2026-07-27 22:29:01,245,100.0,81.3,1800.0,19.3
2026-07-27 22:29:02,246,100.0,80.3,1800.0,19.3
2026-07-27 22:29:03,247,100.0,81.3,1800.0,19.2
2026-07-27 22:29:04,248,100.0,81.3,1800.0,19.2
2026-07-27 22:29:05,249,100.0,80.8,1800.0,19.3
2026-07-27 22:29:07,251,100.0,81.3,1800.0,19.3
2026-07-27 22:29:08,252,100.0,80.8,1800.0,19.3
2026-07-27 22:29:09,253,100.0,82.3,1800.0,19.3
2026-07-27 22:29:10,254,100.0,80.8,1800.0,19.3
2026-07-27 22:29:11,255,100.0,81.8,1800.0,19.3
2026-07-27 22:29:12,256,100.0,81.3,1800.0,19.3
2026-07-27 22:29:13,257,100.0,81.8,1800.0,19.3
2026-07-27 22:29:14,258,99.5,81.8,1800.0,19.3
2026-07-27 22:29:15,259,100.0,82.3,1800.0,19.3
2026-07-27 22:29:16,260,100.0,81.8,1800.0,19.3
2026-07-27 22:29:17,261,100.0,82.3,1800.0,19.3
2026-07-27 22:29:18,262,100.0,81.3,1800.0,19.3
2026-07-27 22:29:19,263,100.0,81.8,1800.0,19.3
2026-07-27 22:29:21,265,100.0,80.8,1800.0,19.3
2026-07-27 22:29:22,266,100.0,82.3,1800.0,19.3
2026-07-27 22:29:23,267,100.0,81.3,1800.0,19.3
2026-07-27 22:29:24,268,100.0,80.8,1800.0,19.3
2026-07-27 22:29:25,269,100.0,82.3,1800.0,19.3
2026-07-27 22:29:26,270,100.0,81.8,1800.0,19.3
2026-07-27 22:29:27,271,100.0,80.8,1800.0,19.3
2026-07-27 22:29:28,272,100.0,81.3,1800.0,19.3
2026-07-27 22:29:29,273,100.0,81.8,1800.0,19.3
2026-07-27 22:29:30,274,100.0,82.3,1800.0,19.3
2026-07-27 22:29:31,275,99.5,81.8,1800.0,19.3
2026-07-27 22:29:32,276,100.0,80.8,1800.0,19.3
2026-07-27 22:29:33,277,100.0,81.8,1800.0,19.3
2026-07-27 22:29:35,279,100.0,81.8,1800.0,19.3
2026-07-27 22:29:36,280,100.0,82.3,1800.0,19.3
2026-07-27 22:29:37,281,100.0,80.8,1800.0,19.3
2026-07-27 22:29:38,282,100.0,80.3,1800.0,19.2
2026-07-27 22:29:39,283,100.0,81.3,1800.0,19.2
2026-07-27 22:29:40,284,100.0,82.3,1800.0,19.3
2026-07-27 22:29:41,285,100.0,81.3,1800.0,19.2
2026-07-27 22:29:42,286,100.0,80.8,1800.0,19.2
2026-07-27 22:29:43,287,100.0,82.3,1800.0,19.2
2026-07-27 22:29:44,288,100.0,83.3,1800.0,19.2
2026-07-27 22:29:45,289,100.0,82.3,1800.0,19.2
2026-07-27 22:29:46,290,100.0,82.3,1800.0,19.2
2026-07-27 22:29:47,291,100.0,82.3,1800.0,19.2
2026-07-27 22:29:49,293,100.0,82.8,1800.0,19.2
2026-07-27 22:29:50,294,100.0,81.8,1800.0,19.2
2026-07-27 22:29:51,295,100.0,82.8,1800.0,19.2
2026-07-27 22:29:52,296,100.0,82.3,1800.0,19.2
2026-07-27 22:29:53,297,100.0,82.3,1800.0,19.2
2026-07-27 22:29:54,298,100.0,81.8,1800.0,19.2
2026-07-27 22:29:55,299,100.0,81.3,1800.0,19.2
2026-07-27 22:29:56,300,100.0,83.3,1800.0,19.2
2026-07-27 22:29:57,301,100.0,82.8,1800.0,19.2
2026-07-27 22:29:58,302,100.0,82.3,1800.0,19.2
2026-07-27 22:29:59,303,100.0,81.3,1800.0,19.2
2026-07-27 22:30:00,304,100.0,82.3,1800.0,19.2
2026-07-27 22:30:01,305,100.0,82.3,1800.0,19.2
2026-07-27 22:30:03,307,100.0,82.3,1800.0,19.2
2026-07-27 22:30:04,308,100.0,81.3,1800.0,19.2
2026-07-27 22:30:05,309,100.0,81.8,1800.0,19.2
2026-07-27 22:30:06,310,100.0,81.3,1800.0,19.2
2026-07-27 22:30:07,311,100.0,81.3,1800.0,19.2
2026-07-27 22:30:08,312,100.0,83.3,1800.0,19.3
2026-07-27 22:30:09,313,100.0,82.8,1800.0,19.3
2026-07-27 22:30:10,314,99.5,81.3,1800.0,19.3
2026-07-27 22:30:11,315,100.0,80.8,1800.0,19.2
2026-07-27 22:30:12,316,100.0,82.3,1800.0,19.2
2026-07-27 22:30:13,317,100.0,81.3,1800.0,19.2
2026-07-27 22:30:14,318,100.0,81.8,1800.0,19.2
2026-07-27 22:30:16,320,100.0,83.3,1800.0,19.2
2026-07-27 22:30:17,321,100.0,81.8,1800.0,19.2
2026-07-27 22:30:18,322,100.0,82.3,1800.0,19.3
2026-07-27 22:30:19,323,100.0,81.8,1800.0,19.2
2026-07-27 22:30:20,324,100.0,81.3,1800.0,19.2
2026-07-27 22:30:21,325,100.0,81.8,1800.0,19.2
2026-07-27 22:30:22,326,100.0,81.8,1800.0,19.3
2026-07-27 22:30:23,327,100.0,82.8,1800.0,19.3
2026-07-27 22:30:24,328,100.0,81.8,1800.0,19.3
2026-07-27 22:30:25,329,100.0,82.3,1800.0,19.2
2026-07-27 22:30:26,330,100.0,81.8,1800.0,19.2
2026-07-27 22:30:27,331,100.0,81.8,1800.0,19.2
2026-07-27 22:30:28,332,100.0,82.3,1800.0,19.2
2026-07-27 22:30:30,334,100.0,81.3,1800.0,19.2
2026-07-27 22:30:31,335,100.0,82.3,1800.0,19.2
2026-07-27 22:30:32,336,99.8,82.3,1800.0,19.3
2026-07-27 22:30:33,337,100.0,82.3,1800.0,19.3
2026-07-27 22:30:34,338,100.0,81.8,1800.0,19.3
2026-07-27 22:30:35,339,100.0,82.8,1800.0,19.2
2026-07-27 22:30:36,340,100.0,82.3,1800.0,19.2
2026-07-27 22:30:37,341,100.0,82.3,1800.0,19.2
2026-07-27 22:30:38,342,100.0,82.3,1800.0,19.2
2026-07-27 22:30:39,343,100.0,82.3,1800.0,19.2
2026-07-27 22:30:40,344,100.0,81.8,1800.0,19.2
2026-07-27 22:30:41,345,100.0,82.3,1800.0,19.2
2026-07-27 22:30:42,346,100.0,83.3,1800.0,19.2
2026-07-27 22:30:44,348,100.0,82.8,1800.0,19.2
2026-07-27 22:30:45,349,100.0,81.8,1800.0,19.2
2026-07-27 22:30:46,350,100.0,81.8,1800.0,19.2
2026-07-27 22:30:47,351,100.0,81.8,1800.0,19.2
2026-07-27 22:30:48,352,100.0,82.3,1800.0,19.2
2026-07-27 22:30:49,353,100.0,82.3,1800.0,19.2
2026-07-27 22:30:50,354,100.0,82.3,1800.0,19.2
2026-07-27 22:30:51,355,100.0,82.8,1800.0,19.2
2026-07-27 22:30:52,356,100.0,82.3,1800.0,19.2
2026-07-27 22:30:53,357,100.0,82.3,1800.0,19.2
2026-07-27 22:30:54,358,100.0,81.8,1800.0,19.2
2026-07-27 22:30:55,359,100.0,83.3,1800.0,19.2
2026-07-27 22:30:56,360,100.0,83.3,1800.0,19.2
2026-07-27 22:30:58,362,100.0,82.8,1800.0,19.2
2026-07-27 22:30:59,363,100.0,82.8,1800.0,19.2
2026-07-27 22:31:00,364,100.0,82.3,1800.0,19.2
2026-07-27 22:31:01,365,100.0,82.8,1800.0,19.2
2026-07-27 22:31:02,366,98.8,82.3,1800.0,19.2
2026-07-27 22:31:03,367,100.0,82.3,1800.0,19.2
2026-07-27 22:31:04,368,100.0,82.3,1800.0,19.2
2026-07-27 22:31:05,369,100.0,82.3,1800.0,19.2
2026-07-27 22:31:06,370,100.0,82.8,1800.0,19.2
2026-07-27 22:31:07,371,100.0,82.3,1800.0,19.2
2026-07-27 22:31:08,372,100.0,83.8,1800.0,19.2
2026-07-27 22:31:09,373,100.0,82.8,1800.0,19.2
2026-07-27 22:31:10,374,100.0,81.8,1800.0,19.2
2026-07-27 22:31:12,376,100.0,81.8,1800.0,19.2
2026-07-27 22:31:13,377,100.0,82.3,1800.0,19.2
2026-07-27 22:31:14,378,100.0,83.3,1800.0,19.2
2026-07-27 22:31:15,379,99.5,82.3,1800.0,19.2
2026-07-27 22:31:16,380,100.0,82.8,1800.0,19.2
2026-07-27 22:31:17,381,100.0,82.8,1800.0,19.2
2026-07-27 22:31:18,382,100.0,82.3,1800.0,19.2
2026-07-27 22:31:19,383,100.0,81.8,1800.0,19.2
2026-07-27 22:31:20,384,100.0,82.8,1800.0,19.2
2026-07-27 22:31:21,385,100.0,83.3,1800.0,19.2
2026-07-27 22:31:22,386,100.0,81.3,1800.0,19.2
2026-07-27 22:31:23,387,100.0,81.8,1800.0,19.2
2026-07-27 22:31:24,388,100.0,82.3,1800.0,19.2
2026-07-27 22:31:26,390,100.0,81.8,1800.0,19.2
2026-07-27 22:31:27,391,100.0,82.3,1800.0,19.2
2026-07-27 22:31:28,392,100.0,82.8,1800.0,19.2
2026-07-27 22:31:29,393,100.0,83.8,1800.0,19.2
2026-07-27 22:31:30,394,100.0,81.8,1800.0,19.2
2026-07-27 22:31:31,395,100.0,82.3,1800.0,19.2
2026-07-27 22:31:32,396,100.0,82.8,1800.0,19.2
2026-07-27 22:31:33,397,100.0,82.3,1800.0,19.2
2026-07-27 22:31:34,398,99.8,82.3,1800.0,19.3
2026-07-27 22:31:35,399,100.0,82.3,1800.0,19.2
2026-07-27 22:31:36,400,100.0,83.3,1800.0,19.3
2026-07-27 22:31:37,401,100.0,83.3,1800.0,19.3
2026-07-27 22:31:38,402,100.0,81.8,1800.0,19.3
2026-07-27 22:31:40,404,100.0,82.8,1800.0,19.3
2026-07-27 22:31:41,405,100.0,83.3,1800.0,19.3
2026-07-27 22:31:42,406,100.0,82.8,1800.0,19.3
2026-07-27 22:31:43,407,100.0,82.3,1800.0,19.2
2026-07-27 22:31:44,408,100.0,83.3,1800.0,19.2
2026-07-27 22:31:45,409,100.0,83.3,1800.0,19.2
2026-07-27 22:31:46,410,100.0,82.8,1800.0,19.2
2026-07-27 22:31:47,411,100.0,83.3,1800.0,19.2
2026-07-27 22:31:48,412,100.0,82.3,1800.0,19.2
2026-07-27 22:31:49,413,100.0,82.8,1800.0,19.2
2026-07-27 22:31:50,414,100.0,82.3,1800.0,19.2
2026-07-27 22:31:51,415,100.0,82.3,1800.0,19.2
2026-07-27 22:31:52,416,100.0,82.8,1800.0,19.2
2026-07-27 22:31:54,418,100.0,82.8,1800.0,19.2
2026-07-27 22:31:55,419,100.0,83.3,1800.0,19.2
2026-07-27 22:31:56,420,100.0,82.8,1800.0,19.2
2026-07-27 22:31:57,421,100.0,82.8,1800.0,19.2
2026-07-27 22:31:58,422,100.0,83.8,1800.0,19.2
2026-07-27 22:31:59,423,100.0,82.8,1800.0,19.2
2026-07-27 22:32:00,424,100.0,82.3,1800.0,19.2
2026-07-27 22:32:01,425,100.0,82.3,1800.0,19.2
2026-07-27 22:32:02,426,100.0,81.8,1800.0,19.3
2026-07-27 22:32:03,427,100.0,82.8,1800.0,19.3
2026-07-27 22:32:04,428,100.0,83.8,1800.0,19.2
2026-07-27 22:32:05,429,100.0,84.2,1800.0,19.2
2026-07-27 22:32:06,430,98.6,82.8,1800.0,19.3
2026-07-27 22:32:08,432,100.0,82.8,1800.0,19.2
2026-07-27 22:32:09,433,100.0,83.8,1800.0,19.2
2026-07-27 22:32:10,434,100.0,82.8,1800.0,19.2
2026-07-27 22:32:11,435,100.0,82.8,1800.0,19.2
2026-07-27 22:32:12,436,100.0,82.3,1800.0,19.2
2026-07-27 22:32:13,437,100.0,83.3,1800.0,19.2
2026-07-27 22:32:14,438,100.0,82.3,1800.0,19.2
2026-07-27 22:32:15,439,100.0,81.3,1800.0,19.2
2026-07-27 22:32:16,440,100.0,82.3,1800.0,19.2
2026-07-27 22:32:17,441,100.0,82.8,1800.0,19.2
2026-07-27 22:32:18,442,100.0,81.8,1800.0,19.2
2026-07-27 22:32:19,443,100.0,83.3,1800.0,19.3
2026-07-27 22:32:20,444,100.0,82.8,1800.0,19.3
2026-07-27 22:32:22,446,100.0,83.3,1800.0,19.3
2026-07-27 22:32:23,447,100.0,82.8,1800.0,19.3
2026-07-27 22:32:24,448,100.0,81.8,1800.0,19.3
2026-07-27 22:32:25,449,100.0,82.8,1800.0,19.3
2026-07-27 22:32:26,450,100.0,82.3,1800.0,19.3
2026-07-27 22:32:27,451,100.0,82.3,1800.0,19.3
2026-07-27 22:32:28,452,100.0,82.8,1800.0,19.3
2026-07-27 22:32:29,453,100.0,82.3,1800.0,19.3
2026-07-27 22:32:30,454,100.0,82.3,1800.0,19.3
2026-07-27 22:32:31,455,100.0,82.3,1800.0,19.3
2026-07-27 22:32:32,456,100.0,83.8,1800.0,19.3
2026-07-27 22:32:33,457,100.0,83.3,1800.0,19.3
2026-07-27 22:32:34,458,100.0,82.8,1800.0,19.3
2026-07-27 22:32:36,460,99.8,82.3,1800.0,19.3
2026-07-27 22:32:37,461,100.0,81.8,1800.0,19.3
2026-07-27 22:32:38,462,99.8,82.3,1800.0,19.3
2026-07-27 22:32:39,463,100.0,83.3,1800.0,19.3
2026-07-27 22:32:40,464,100.0,82.3,1800.0,19.3
2026-07-27 22:32:41,465,100.0,81.8,1800.0,19.3
2026-07-27 22:32:42,466,100.0,83.3,1800.0,19.3
2026-07-27 22:32:43,467,100.0,82.8,1800.0,19.3
2026-07-27 22:32:44,468,100.0,82.3,1800.0,19.2
2026-07-27 22:32:45,469,100.0,81.8,1800.0,19.2
2026-07-27 22:32:46,470,100.0,82.8,1800.0,19.2
2026-07-27 22:32:47,471,100.0,82.8,1800.0,19.2
2026-07-27 22:32:48,472,100.0,82.8,1800.0,19.3
2026-07-27 22:32:50,474,100.0,82.8,1800.0,19.3
2026-07-27 22:32:51,475,100.0,82.3,1800.0,19.3
2026-07-27 22:32:52,476,100.0,81.8,1800.0,19.3
2026-07-27 22:32:53,477,100.0,82.3,1800.0,19.3
2026-07-27 22:32:54,478,100.0,83.3,1800.0,19.3
2026-07-27 22:32:55,479,100.0,82.3,1800.0,19.3
2026-07-27 22:32:56,480,100.0,82.8,1800.0,19.3
2026-07-27 22:32:57,481,100.0,82.8,1800.0,19.2
2026-07-27 22:32:58,482,100.0,82.3,1800.0,19.2
2026-07-27 22:32:59,483,100.0,82.3,1800.0,19.2
2026-07-27 22:33:00,484,100.0,82.8,1800.0,19.2
2026-07-27 22:33:01,485,100.0,82.3,1800.0,19.2
2026-07-27 22:33:02,486,100.0,81.8,1800.0,19.2
2026-07-27 22:33:04,488,100.0,83.3,1800.0,19.2
2026-07-27 22:33:05,489,99.8,82.3,1800.0,19.2
2026-07-27 22:33:06,490,100.0,82.8,1800.0,19.2
2026-07-27 22:33:07,491,100.0,83.8,1800.0,19.2
2026-07-27 22:33:08,492,100.0,82.3,1800.0,19.2
2026-07-27 22:33:09,493,100.0,82.3,1800.0,19.2
2026-07-27 22:33:10,494,100.0,82.8,1800.0,19.2
2026-07-27 22:33:11,495,100.0,82.3,1800.0,19.2
2026-07-27 22:33:12,496,100.0,82.8,1800.0,19.2
2026-07-27 22:33:13,497,100.0,82.8,1800.0,19.2
2026-07-27 22:33:14,498,100.0,82.3,1800.0,19.2
2026-07-27 22:33:15,499,100.0,82.8,1800.0,19.2
2026-07-27 22:33:16,500,100.0,83.8,1800.0,19.2
2026-07-27 22:33:18,502,100.0,82.8,1800.0,19.3
2026-07-27 22:33:19,503,100.0,82.8,1800.0,19.3
2026-07-27 22:33:20,504,100.0,82.8,1800.0,19.3
2026-07-27 22:33:21,505,100.0,84.2,1800.0,19.3
2026-07-27 22:33:22,506,100.0,83.3,1800.0,19.3
2026-07-27 22:33:23,507,98.8,82.8,1800.0,19.3
2026-07-27 22:33:24,508,100.0,82.8,1800.0,19.2
2026-07-27 22:33:25,509,100.0,83.3,1800.0,19.2
2026-07-27 22:33:26,510,100.0,82.8,1800.0,19.3
2026-07-27 22:33:27,511,100.0,82.8,1800.0,19.3
2026-07-27 22:33:28,512,100.0,83.3,1800.0,19.3
2026-07-27 22:33:29,513,100.0,82.8,1800.0,19.3
2026-07-27 22:33:31,515,100.0,81.8,1800.0,19.3
2026-07-27 22:33:32,516,100.0,82.3,1800.0,19.3
2026-07-27 22:33:33,517,100.0,82.3,1800.0,19.3
2026-07-27 22:33:34,518,100.0,82.8,1800.0,19.3
2026-07-27 22:33:35,519,100.0,83.3,1800.0,19.3
2026-07-27 22:33:36,520,100.0,83.3,1800.0,19.3
2026-07-27 22:33:37,521,100.0,83.3,1800.0,19.3
2026-07-27 22:33:38,522,100.0,83.3,1800.0,19.3
2026-07-27 22:33:39,523,100.0,82.3,1800.0,19.3
2026-07-27 22:33:40,524,100.0,82.3,1800.0,19.3
2026-07-27 22:33:41,525,100.0,83.3,1800.0,19.3
2026-07-27 22:33:42,526,100.0,82.8,1800.0,19.3
2026-07-27 22:33:43,527,100.0,82.8,1800.0,19.3
2026-07-27 22:33:45,529,100.0,83.8,1800.0,19.3
2026-07-27 22:33:46,530,99.5,82.3,1800.0,19.3
2026-07-27 22:33:47,531,100.0,83.3,1800.0,19.3
2026-07-27 22:33:48,532,100.0,82.8,1800.0,19.3
2026-07-27 22:33:49,533,100.0,82.3,1800.0,19.3
2026-07-27 22:33:50,534,100.0,83.3,1800.0,19.3
2026-07-27 22:33:51,535,100.0,81.8,1800.0,19.3
2026-07-27 22:33:52,536,100.0,82.3,1800.0,19.3
2026-07-27 22:33:53,537,100.0,83.3,1800.0,19.3
2026-07-27 22:33:54,538,100.0,83.3,1800.0,19.2
2026-07-27 22:33:55,539,100.0,83.3,1800.0,19.2
2026-07-27 22:33:56,540,100.0,81.8,1800.0,19.2
2026-07-27 22:33:57,541,100.0,83.3,1800.0,19.2
2026-07-27 22:33:59,543,100.0,83.3,1800.0,19.2
2026-07-27 22:34:00,544,100.0,82.8,1800.0,19.2
2026-07-27 22:34:01,545,100.0,83.3,1800.0,19.2
2026-07-27 22:34:02,546,100.0,82.8,1800.0,19.2
2026-07-27 22:34:03,547,100.0,82.3,1800.0,19.2
2026-07-27 22:34:04,548,100.0,83.3,1800.0,19.2
2026-07-27 22:34:05,549,100.0,83.8,1800.0,19.2
2026-07-27 22:34:06,550,100.0,82.3,1800.0,19.2
2026-07-27 22:34:07,551,100.0,83.8,1800.0,19.2
2026-07-27 22:34:08,552,100.0,81.8,1800.0,19.2
2026-07-27 22:34:09,553,100.0,81.3,1800.0,19.2
2026-07-27 22:34:10,554,100.0,82.8,1800.0,19.2
2026-07-27 22:34:11,555,100.0,83.3,1800.0,19.2
2026-07-27 22:34:13,557,100.0,83.3,1800.0,19.2
2026-07-27 22:34:14,558,100.0,82.3,1800.0,19.2
2026-07-27 22:34:15,559,100.0,82.3,1800.0,19.2
2026-07-27 22:34:16,560,100.0,82.8,1800.0,19.2
2026-07-27 22:34:17,561,100.0,81.8,1800.0,19.2
2026-07-27 22:34:18,562,100.0,83.3,1800.0,19.2
2026-07-27 22:34:19,563,100.0,83.3,1800.0,19.2
2026-07-27 22:34:20,564,100.0,83.3,1800.0,19.2
2026-07-27 22:34:21,565,100.0,82.8,1800.0,19.2
2026-07-27 22:34:22,566,100.0,82.8,1800.0,19.2
2026-07-27 22:34:23,567,100.0,83.3,1800.0,19.2
2026-07-27 22:34:24,568,100.0,83.3,1800.0,19.2
2026-07-27 22:34:25,569,100.0,83.3,1800.0,19.3
2026-07-27 22:34:27,571,100.0,82.8,1800.0,19.3
2026-07-27 22:34:28,572,100.0,82.3,1800.0,19.3
2026-07-27 22:34:29,573,100.0,83.3,1800.0,19.3
2026-07-27 22:34:30,574,100.0,82.8,1800.0,19.3
2026-07-27 22:34:31,575,100.0,83.3,1800.0,19.2
2026-07-27 22:34:32,576,100.0,82.3,1800.0,19.2
2026-07-27 22:34:33,577,100.0,84.2,1800.0,19.2
2026-07-27 22:34:34,578,100.0,81.8,1800.0,19.2
2026-07-27 22:34:35,579,100.0,82.8,1800.0,19.2
2026-07-27 22:34:36,580,100.0,83.3,1800.0,19.2
2026-07-27 22:34:37,581,100.0,81.3,1800.0,19.2
2026-07-27 22:34:38,582,100.0,83.8,1800.0,19.2
2026-07-27 22:34:40,584,100.0,82.8,1800.0,19.2
2026-07-27 22:34:41,585,100.0,83.3,1800.0,19.2
2026-07-27 22:34:42,586,100.0,82.8,1800.0,19.2
2026-07-27 22:34:43,587,100.0,83.3,1800.0,19.2
2026-07-27 22:34:44,588,100.0,83.3,1800.0,19.2
2026-07-27 22:34:45,589,100.0,82.8,1800.0,19.2
2026-07-27 22:34:46,590,100.0,82.8,1800.0,19.2
2026-07-27 22:34:47,591,100.0,83.3,1800.0,19.2
2026-07-27 22:34:48,592,100.0,82.3,1800.0,19.2
2026-07-27 22:34:49,593,100.0,83.8,1800.0,19.2
2026-07-27 22:34:50,594,100.0,82.8,1800.0,19.2
2026-07-27 22:34:51,595,100.0,83.8,1800.0,19.2
2026-07-27 22:34:52,596,100.0,83.3,1800.0,19.2
2026-07-27 22:34:54,598,100.0,82.3,1800.0,19.2
2026-07-27 22:34:55,599,100.0,84.2,1800.0,19.2
2026-07-27 22:34:56,600,100.0,82.8,1800.0,19.2
2026-07-27 22:34:57,601,100.0,82.3,1800.0,19.2
2026-07-27 22:34:58,602,99.8,83.3,1800.0,19.2
2026-07-27 22:34:59,603,100.0,82.8,1800.0,19.2
2026-07-27 22:35:00,604,100.0,82.8,1800.0,19.2
2026-07-27 22:35:01,605,100.0,82.3,1800.0,19.2
2026-07-27 22:35:02,606,100.0,83.3,1800.0,19.2
2026-07-27 22:35:03,607,100.0,82.8,1800.0,19.2
2026-07-27 22:35:04,608,100.0,81.8,1800.0,19.2
2026-07-27 22:35:05,609,100.0,83.3,1800.0,19.2
2026-07-27 22:35:06,610,100.0,82.3,1800.0,19.2
2026-07-27 22:35:08,612,100.0,83.3,1800.0,19.2
2026-07-27 22:35:09,613,99.3,82.8,1800.0,19.2
